Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
National,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,49026.0,
National,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,49032.66667,
National,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,49026.33333,
National,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,48937.66667,
National,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,48783.66667,
National,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,48683.66667,
National,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,48587.0,
National,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,48551.0,
National,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,48524.33333,
National,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,48433.33333,
Atlanta,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,54237.0,
Atlanta,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,54032.0,
Atlanta,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,53958.666670000006,
Atlanta,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,53845.333329999994,
Atlanta,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,53842.666670000006,
Atlanta,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,53776.0,
Atlanta,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,53655.0,
Atlanta,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,53605.33333,
Atlanta,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,53465.66667,
Atlanta,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,53299.0,
Atlanta,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,53152.66667,
Atlanta,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,53037.33333,
Atlanta,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,52989.0,
Atlanta,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,52947.66667,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,53097.0,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,53007.33333,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,52980.66667,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52858.0,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52827.66667,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52739.66667,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52610.0,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52502.66667,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52353.33333,
Atlanta,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,52150.0,
Atlanta,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,52307.66667,
Atlanta,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,52305.66667,
Atlanta,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,52211.33333,
Atlanta,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,51727.33333,
Atlanta,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,51683.33333,
Atlanta,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,51591.66667,
Atlanta,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,51533.66667,
Atlanta,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,51254.33333,
Atlanta,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,51186.33333,
Atlanta,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,51064.33333,
Atlanta,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,50999.66667,
Atlanta,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,50915.33333,
Atlanta,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,51012.33333,
Atlanta,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,50979.66667,
Atlanta,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,50828.0,
Atlanta,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,50796.33333,
Atlanta,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,50626.0,
Atlanta,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,50783.66667,
Atlanta,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,50591.0,
Atlanta,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,50658.33333,
Atlanta,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,50538.66667,
Atlanta,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,50580.66667,
Atlanta,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,50415.0,
Atlanta,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,50196.66667,
Atlanta,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,50013.66667,
New York City,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,62337.666670000006,
New York City,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,62423.666670000006,
New York City,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,62338.0,
New York City,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,62424.666670000006,
New York City,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,62179.0,
New York City,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,62088.0,
New York City,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,61878.0,
New York City,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,61497.333329999994,
New York City,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,61064.666670000006,
New York City,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60792.333329999994,
New York City,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60895.0,
New York City,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60881.666670000006,
New York City,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60801.666670000006,
New York City,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60668.333329999994,
New York City,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,60900.0,
New York City,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,61002.0,
New York City,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,61057.666670000006,
New York City,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60967.0,
New York City,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60814.333329999994,
New York City,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60607.666670000006,
New York City,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,60251.0,
New York City,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,60111.0,
New York City,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,60075.333329999994,
New York City,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59874.666670000006,
New York City,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59871.333329999994,
New York City,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59656.333329999994,
New York City,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,59694.333329999994,
New York City,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,59515.0,
New York City,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,59370.333329999994,
New York City,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,59284.333329999994,
New York City,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,59154.333329999994,
New York City,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,59057.0,
New York City,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58731.666670000006,
New York City,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,58550.0,
New York City,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,58359.333329999994,
New York City,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,58223.0,
New York City,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,58032.333329999994,
New York City,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,57951.0,
New York City,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,57999.333329999994,
New York City,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57919.666670000006,
New York City,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,58059.0,
New York City,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,58266.666670000006,
New York City,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,58297.0,
New York City,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,58153.0,
New York City,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,57844.333329999994,
New York City,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,57682.0,
New York City,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,57444.0,
New York City,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,57257.0,
New York City,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,57153.666670000006,
Los Angeles,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,61136.666670000006,
Los Angeles,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,61124.666670000006,
Los Angeles,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,60956.0,
Los Angeles,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,60963.666670000006,
Los Angeles,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,60687.666670000006,
Los Angeles,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,60517.666670000006,
Los Angeles,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,60319.333329999994,
Los Angeles,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,60313.333329999994,
Los Angeles,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60231.333329999994,
Los Angeles,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60112.0,
Los Angeles,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59843.666670000006,
Los Angeles,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59740.333329999994,
Los Angeles,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59588.0,
Los Angeles,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,59511.333329999994,
Los Angeles,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59645.666670000006,
Los Angeles,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59805.333329999994,
Los Angeles,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60032.666670000006,
Los Angeles,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60025.333329999994,
